0 [2587, 989, 147, 77] 2 0 -167
1 [2581, 988, 147, 77] 2 0 -167
2 [2578, 985, 147, 77] 2 0 -167
3 [2576, 982, 147, 77] 2 0 -167
4 [2568, 978, 147, 77] 2 0 -167
5 [2560, 976, 147, 77] 2 0 -167
6 [2551, 976, 147, 77] 2 0 -167
7 [2538, 974, 147, 77] 2 0 -167
8 [2527, 973, 147, 77] 2 0 -167
9 [2517, 972, 147, 77] 2 0 -167
10 [2508, 971, 147, 77] 2 0 -167
11 [2500, 970, 147, 77] 2 0 -167
0 [3428, 1033, 145, 72] 2 1 -162
1 [3428, 1032, 145, 72] 2 1 -162
2 [3427, 1032, 145, 72] 2 1 -162
3 [3425, 1032, 145, 72] 2 1 -162
4 [3423, 1031, 145, 72] 2 1 -162
5 [3423, 1030, 145, 72] 2 1 -162
6 [3423, 1029, 145, 72] 2 1 -162
7 [3422, 1029, 145, 72] 2 1 -162
8 [3421, 1029, 145, 72] 2 1 -162
9 [3420, 1029, 145, 72] 2 1 -162
10 [3419, 1030, 145, 72] 2 1 -162
11 [3419, 1029, 145, 72] 2 1 -162
0 [1712, 42, 148, 139] 2 2 104
1 [1711, 46, 148, 139] 2 2 106
2 [1711, 48, 148, 139] 2 2 106
3 [1712, 52, 148, 139] 2 2 106
4 [1711, 58, 148, 139] 2 2 106
5 [1709, 65, 148, 139] 2 2 106
6 [1707, 70, 148, 139] 2 2 106
7 [1705, 77, 148, 139] 2 2 106
8 [1703, 82, 148, 139] 2 2 106
9 [1702, 84, 148, 139] 2 2 106
10 [1701, 86, 148, 139] 2 2 106
11 [1698, 90, 148, 139] 2 2 106
0 [1969, 1790, 90, 72] 2 3 60
1 [1970, 1790, 90, 72] 2 3 67
2 [1974, 1790, 90, 72] 2 3 67
3 [1979, 1791, 90, 72] 2 3 67
4 [1982, 1791, 90, 72] 2 3 67
5 [1984, 1792, 90, 72] 2 3 67
6 [1985, 1793, 90, 72] 2 3 67
7 [1985, 1795, 90, 72] 2 3 67
8 [1982, 1796, 90, 72] 2 3 67
9 [1978, 1799, 90, 72] 2 3 67
10 [1975, 1801, 90, 72] 2 3 67
11 [1975, 1803, 90, 72] 2 3 67
0 [1908, 1828, 42, 56] 2 6 29
1 [1906, 1828, 42, 56] 2 6 38
2 [1918, 1833, 42, 56] 2 6 38
3 [1935, 1842, 42, 56] 2 6 38
4 [1948, 1849, 42, 56] 2 6 38
0 [2334, 1914, 16, 27] 2 7 -179
1 [2334, 1914, 16, 27] 2 7 -179
2 [2334, 1914, 16, 27] 2 7 -179
3 [2334, 1914, 16, 27] 2 7 -179
4 [2334, 1914, 16, 27] 2 7 -179
5 [2334, 1914, 16, 27] 2 7 -179
6 [2333, 1914, 16, 27] 2 7 -179
7 [2333, 1914, 16, 27] 2 7 -179
8 [2333, 1914, 16, 27] 2 7 -179
9 [2332, 1914, 16, 27] 2 7 -179
10 [2332, 1914, 16, 27] 2 7 -179
11 [2333, 1914, 16, 27] 2 7 -179
