0 [1885, 191, 25, 24] 2 0 -178
1 [1885, 191, 25, 24] 2 0 177
2 [1885, 191, 25, 24] 2 0 177
3 [1885, 191, 25, 24] 2 0 177
4 [1885, 191, 25, 24] 2 0 177
5 [1885, 191, 25, 24] 2 0 177
6 [1885, 191, 25, 24] 2 0 177
7 [1885, 191, 25, 24] 2 0 177
8 [1885, 191, 25, 24] 2 0 177
9 [1885, 191, 25, 24] 2 0 177
10 [1885, 191, 25, 24] 2 0 177
11 [1885, 191, 25, 24] 2 0 177
0 [2317, 826, 80, 77] 2 1 -178
1 [2317, 826, 80, 77] 2 1 -178
2 [2313, 825, 80, 77] 2 1 -178
3 [2307, 825, 80, 77] 2 1 -178
4 [2301, 826, 80, 77] 2 1 -178
5 [2297, 826, 80, 77] 2 1 -178
6 [2292, 826, 80, 77] 2 1 -178
7 [2289, 826, 80, 77] 2 1 -178
8 [2283, 825, 80, 77] 2 1 -178
9 [2276, 824, 80, 77] 2 1 -178
10 [2270, 824, 80, 77] 2 1 -178
11 [2267, 825, 80, 77] 2 1 -178
0 [2677, 948, 61, 60] 1 2 -172
1 [2681, 952, 61, 60] 1 2 172
2 [2678, 953, 61, 60] 1 2 172
3 [2669, 949, 61, 60] 1 2 172
4 [2654, 940, 61, 60] 1 2 172
5 [2638, 928, 61, 60] 1 2 172
6 [2625, 918, 61, 60] 1 2 172
7 [2614, 910, 61, 60] 1 2 172
8 [2618, 919, 61, 60] 1 2 172
9 [2619, 928, 61, 60] 1 2 172
10 [2624, 941, 61, 60] 1 2 172
11 [2634, 959, 61, 60] 1 2 172
0 [2457, 1027, 73, 64] 1 3 -177
1 [2458, 1028, 73, 64] 1 3 -176
2 [2454, 1028, 73, 64] 1 3 -176
3 [2449, 1027, 73, 64] 1 3 -176
4 [2444, 1027, 73, 64] 1 3 -176
5 [2440, 1027, 73, 64] 1 3 -176
6 [2436, 1027, 73, 64] 1 3 -176
7 [2434, 1027, 73, 64] 1 3 -176
8 [2427, 1026, 73, 64] 1 3 -176
9 [2418, 1026, 73, 64] 1 3 -176
10 [2410, 1025, 73, 64] 1 3 -176
11 [2403, 1024, 73, 64] 1 3 -176
0 [2312, 934, 70, 48] 1 4 -177
1 [2313, 934, 70, 48] 1 4 -177
2 [2310, 934, 70, 48] 1 4 -177
3 [2303, 934, 70, 48] 1 4 -177
4 [2295, 933, 70, 48] 1 4 -177
5 [2287, 932, 70, 48] 1 4 -177
6 [2280, 931, 70, 48] 1 4 -177
7 [2276, 930, 70, 48] 1 4 -177
8 [2272, 931, 70, 48] 1 4 -177
9 [2264, 931, 70, 48] 1 4 -177
10 [2256, 931, 70, 48] 1 4 -177
11 [2250, 932, 70, 48] 1 4 -177
0 [1980, 1649, 66, 184] 2 5 -99
1 [1979, 1650, 66, 184] 2 5 -99
2 [1978, 1643, 66, 184] 2 5 -99
3 [1976, 1632, 66, 184] 2 5 -99
4 [1975, 1621, 66, 184] 2 5 -99
5 [1974, 1612, 66, 184] 2 5 -99
