0 [1823, 1047, 89, 104] 1 1 -106
1 [1822, 1046, 89, 104] 1 1 -104
2 [1821, 1040, 89, 104] 1 1 -104
3 [1820, 1032, 89, 104] 1 1 -104
4 [1818, 1024, 89, 104] 1 1 -104
5 [1817, 1020, 89, 104] 1 1 -104
6 [1815, 1018, 89, 104] 1 1 -104
7 [1814, 1017, 89, 104] 1 1 -104
8 [1814, 1013, 89, 104] 1 1 -104
0 [1753, 537, 79, 80] 1 2 77
1 [1754, 539, 79, 80] 1 2 78
2 [1753, 542, 79, 80] 1 2 78
3 [1751, 546, 79, 80] 1 2 78
4 [1752, 553, 79, 80] 1 2 78
5 [1755, 559, 79, 80] 1 2 78
6 [1758, 566, 79, 80] 1 2 78
7 [1761, 570, 79, 80] 1 2 78
8 [1761, 572, 79, 80] 1 2 78
0 [1886, 679, 94, 178] 1 3 81
1 [1885, 680, 94, 178] 1 3 81
2 [1886, 684, 94, 178] 1 3 81
3 [1888, 689, 94, 178] 1 3 81
4 [1889, 695, 94, 178] 1 3 81
5 [1890, 700, 94, 178] 1 3 81
6 [1890, 703, 94, 178] 1 3 81
7 [1889, 706, 94, 178] 1 3 81
8 [1890, 708, 94, 178] 1 3 81
0 [1474, 969, 78, 143] 1 4 -94
1 [1475, 965, 78, 143] 1 4 -93
2 [1476, 961, 78, 143] 1 4 -93
3 [1476, 955, 78, 143] 1 4 -93
4 [1476, 946, 78, 143] 1 4 -93
5 [1474, 938, 78, 143] 1 4 -93
6 [1472, 930, 78, 143] 1 4 -93
7 [1471, 924, 78, 143] 1 4 -93
8 [1472, 920, 78, 143] 1 4 -93
0 [1431, 1175, 89, 98] 1 5 -85
1 [1432, 1171, 89, 98] 1 5 -87
2 [1433, 1167, 89, 98] 1 5 -87
3 [1432, 1163, 89, 98] 1 5 -87
4 [1433, 1153, 89, 98] 1 5 -87
5 [1433, 1142, 89, 98] 1 5 -87
6 [1434, 1130, 89, 98] 1 5 -87
7 [1435, 1121, 89, 98] 1 5 -87
8 [1435, 1118, 89, 98] 1 5 -87
0 [1598, 947, 82, 133] 1 7 -172
1 [1596, 946, 82, 133] 1 7 -151
2 [1598, 945, 82, 133] 1 7 -151
3 [1601, 944, 82, 133] 1 7 -151
4 [1600, 943, 82, 133] 1 7 -151
5 [1597, 944, 82, 133] 1 7 -151
6 [1591, 945, 82, 133] 1 7 -151
7 [1588, 945, 82, 133] 1 7 -151
8 [1589, 943, 82, 133] 1 7 -151
0 [1173, 1173, 180, 77] 2 10 13
1 [1175, 1174, 180, 77] 2 10 13
2 [1180, 1175, 180, 77] 2 10 13
3 [1186, 1177, 180, 77] 2 10 13
4 [1196, 1179, 180, 77] 2 10 13
5 [1204, 1181, 180, 77] 2 10 13
6 [1211, 1183, 180, 77] 2 10 13
7 [1217, 1184, 180, 77] 2 10 13
8 [1220, 1184, 180, 77] 2 10 13
0 [4, 1152, 89, 80] 2 12 17
1 [7, 1154, 89, 80] 2 12 16
2 [15, 1154, 89, 80] 2 12 16
3 [27, 1154, 89, 80] 2 12 16
4 [36, 1156, 89, 80] 2 12 16
5 [40, 1158, 89, 80] 2 12 16
6 [42, 1161, 89, 80] 2 12 16
7 [46, 1165, 89, 80] 2 12 16
8 [53, 1167, 89, 80] 2 12 16
0 [1681, 558, 79, 71] 1 13 85
1 [1681, 558, 79, 71] 1 13 85
2 [1681, 561, 79, 71] 1 13 85
3 [1682, 567, 79, 71] 1 13 85
4 [1682, 572, 79, 71] 1 13 85
5 [1683, 574, 79, 71] 1 13 85
6 [1683, 576, 79, 71] 1 13 85
7 [1683, 577, 79, 71] 1 13 85
8 [1682, 579, 79, 71] 1 13 85
0 [1379, 861, 106, 86] 1 16 -94
1 [1378, 859, 106, 86] 1 16 -95
2 [1380, 853, 106, 86] 1 16 -95
3 [1382, 845, 106, 86] 1 16 -95
4 [1382, 836, 106, 86] 1 16 -95
5 [1381, 829, 106, 86] 1 16 -95
6 [1378, 823, 106, 86] 1 16 -95
7 [1376, 818, 106, 86] 1 16 -95
8 [1374, 815, 106, 86] 1 16 -95
0 [511, 825, 208, 90] 2 17 3
1 [514, 824, 208, 90] 2 17 3
2 [524, 824, 208, 90] 2 17 3
3 [537, 825, 208, 90] 2 17 3
4 [553, 826, 208, 90] 2 17 3
5 [564, 827, 208, 90] 2 17 3
6 [575, 828, 208, 90] 2 17 3
7 [583, 828, 208, 90] 2 17 3
8 [589, 829, 208, 90] 2 17 3
0 [1260, 1333, 218, 76] 2 18 0
1 [1264, 1333, 218, 76] 2 18 0
2 [1270, 1333, 218, 76] 2 18 0
3 [1280, 1334, 218, 76] 2 18 0
4 [1295, 1334, 218, 76] 2 18 0
5 [1308, 1334, 218, 76] 2 18 0
6 [1321, 1333, 218, 76] 2 18 0
7 [1332, 1333, 218, 76] 2 18 0
8 [1337, 1332, 218, 76] 2 18 0
