0 [2579, 742, 125, 76] 2 0 -165
1 [2578, 741, 125, 76] 2 0 -162
2 [2574, 740, 125, 76] 2 0 -160
3 [2568, 738, 125, 76] 2 0 -158
4 [2560, 735, 125, 76] 2 0 -157
5 [2555, 734, 125, 76] 2 0 -158
6 [2551, 734, 125, 76] 2 0 -158
7 [2548, 733, 125, 76] 2 0 -159
8 [2544, 733, 125, 76] 2 0 -159
9 [2540, 733, 125, 76] 2 0 -158
10 [2532, 730, 125, 76] 2 0 -160
11 [2524, 725, 125, 76] 2 0 -163
12 [2517, 720, 125, 76] 2 0 -167
13 [2510, 715, 125, 76] 2 0 -172
14 [2505, 713, 125, 76] 2 0 -175
15 [2502, 713, 125, 76] 2 0 -174
16 [2495, 712, 125, 76] 2 0 -175
17 [2489, 711, 125, 76] 2 0 -174
18 [2485, 710, 125, 76] 2 0 -174
19 [2481, 710, 125, 76] 2 0 -175
20 [2477, 710, 125, 76] 2 0 -175
21 [2473, 709, 125, 76] 2 0 -176
22 [2466, 709, 125, 76] 2 0 -176
23 [2460, 709, 125, 76] 2 0 -175
24 [2455, 708, 125, 76] 2 0 -174
25 [2449, 708, 125, 76] 2 0 -172
26 [2444, 708, 125, 76] 2 0 -171
27 [2440, 706, 125, 76] 2 0 -172
28 [2432, 705, 125, 76] 2 0 -171
29 [2425, 705, 125, 76] 2 0 -170
30 [2420, 705, 125, 76] 2 0 -169
31 [2416, 706, 125, 76] 2 0 -169
32 [2412, 705, 125, 76] 2 0 -170
33 [2408, 704, 125, 76] 2 0 -172
34 [2400, 703, 125, 76] 2 0 -174
35 [2394, 701, 125, 76] 2 0 -175
36 [2389, 700, 125, 76] 2 0 -175
37 [2385, 699, 125, 76] 2 0 -176
38 [2381, 698, 125, 76] 2 0 -176
39 [2379, 697, 125, 76] 2 0 -177
40 [2371, 696, 125, 76] 2 0 -177
41 [2363, 696, 125, 76] 2 0 -177
42 [2354, 696, 125, 76] 2 0 -177
43 [2347, 696, 125, 76] 2 0 -176
44 [2341, 697, 125, 76] 2 0 -176
45 [2338, 697, 125, 76] 2 0 -176
46 [2330, 696, 125, 76] 2 0 -176
47 [2323, 695, 125, 76] 2 0 -176
48 [2316, 694, 125, 76] 2 0 -176
49 [2311, 693, 125, 76] 2 0 -176
50 [2306, 693, 125, 76] 2 0 -176
51 [2303, 694, 125, 76] 2 0 -176
52 [2300, 694, 125, 76] 2 0 -176
53 [2293, 693, 125, 76] 2 0 -176
0 [2793, 1090, 148, 73] 2 1 -168
1 [2789, 1089, 148, 73] 2 1 -167
2 [2788, 1089, 148, 73] 2 1 -167
3 [2785, 1087, 148, 73] 2 1 -167
4 [2776, 1085, 148, 73] 2 1 -167
5 [2766, 1083, 148, 73] 2 1 -167
6 [2756, 1081, 148, 73] 2 1 -166
7 [2746, 1079, 148, 73] 2 1 -166
8 [2740, 1078, 148, 73] 2 1 -166
9 [2736, 1078, 148, 73] 2 1 -165
10 [2729, 1076, 148, 73] 2 1 -164
11 [2725, 1075, 148, 73] 2 1 -164
12 [2721, 1073, 148, 73] 2 1 -164
13 [2718, 1072, 148, 73] 2 1 -164
14 [2715, 1071, 148, 73] 2 1 -165
15 [2710, 1070, 148, 73] 2 1 -165
16 [2704, 1069, 148, 73] 2 1 -165
17 [2699, 1068, 148, 73] 2 1 -165
18 [2695, 1067, 148, 73] 2 1 -165
19 [2691, 1066, 148, 73] 2 1 -165
20 [2688, 1065, 148, 73] 2 1 -166
21 [2686, 1064, 148, 73] 2 1 -166
22 [2676, 1061, 148, 73] 2 1 -167
23 [2664, 1057, 148, 73] 2 1 -168
24 [2651, 1055, 148, 73] 2 1 -168
25 [2639, 1052, 148, 73] 2 1 -168
26 [2631, 1050, 148, 73] 2 1 -169
27 [2628, 1049, 148, 73] 2 1 -170
28 [2621, 1048, 148, 73] 2 1 -172
29 [2615, 1046, 148, 73] 2 1 -173
30 [2611, 1046, 148, 73] 2 1 -173
31 [2606, 1045, 148, 73] 2 1 -174
32 [2602, 1044, 148, 73] 2 1 -174
33 [2598, 1043, 148, 73] 2 1 -174
34 [2591, 1042, 148, 73] 2 1 -175
35 [2587, 1042, 148, 73] 2 1 -175
36 [2584, 1042, 148, 73] 2 1 -175
37 [2580, 1042, 148, 73] 2 1 -175
38 [2577, 1042, 148, 73] 2 1 -175
39 [2573, 1041, 148, 73] 2 1 -175
40 [2564, 1041, 148, 73] 2 1 -175
41 [2555, 1040, 148, 73] 2 1 -174
42 [2545, 1039, 148, 73] 2 1 -173
43 [2536, 1038, 148, 73] 2 1 -173
44 [2530, 1038, 148, 73] 2 1 -173
45 [2526, 1037, 148, 73] 2 1 -173
46 [2519, 1037, 148, 73] 2 1 -173
47 [2513, 1037, 148, 73] 2 1 -173
48 [2508, 1037, 148, 73] 2 1 -173
49 [2503, 1036, 148, 73] 2 1 -173
50 [2499, 1035, 148, 73] 2 1 -173
51 [2494, 1034, 148, 73] 2 1 -173
52 [2488, 1033, 148, 73] 2 1 -173
53 [2481, 1032, 148, 73] 2 1 -173
0 [705, 1237, 158, 64] 2 2 2
1 [707, 1237, 158, 64] 2 2 1
2 [716, 1237, 158, 64] 2 2 0
3 [729, 1238, 158, 64] 2 2 0
4 [742, 1238, 158, 64] 2 2 0
5 [752, 1239, 158, 64] 2 2 0
6 [758, 1239, 158, 64] 2 2 0
7 [765, 1239, 158, 64] 2 2 0
8 [773, 1240, 158, 64] 2 2 0
9 [784, 1241, 158, 64] 2 2 0
10 [800, 1241, 158, 64] 2 2 0
11 [814, 1240, 158, 64] 2 2 0
12 [826, 1239, 158, 64] 2 2 1
13 [837, 1238, 158, 64] 2 2 1
14 [847, 1237, 158, 64] 2 2 2
15 [854, 1237, 158, 64] 2 2 2
16 [874, 1238, 158, 64] 2 2 2
17 [895, 1239, 158, 64] 2 2 2
18 [915, 1241, 158, 64] 2 2 2
19 [932, 1241, 158, 64] 2 2 2
20 [945, 1242, 158, 64] 2 2 2
21 [952, 1241, 158, 64] 2 2 3
22 [968, 1242, 158, 64] 2 2 3
23 [981, 1242, 158, 64] 2 2 2
24 [992, 1243, 158, 64] 2 2 2
25 [1002, 1244, 158, 64] 2 2 1
26 [1012, 1245, 158, 64] 2 2 1
27 [1022, 1245, 158, 64] 2 2 1
28 [1037, 1245, 158, 64] 2 2 1
29 [1047, 1246, 158, 64] 2 2 0
30 [1056, 1247, 158, 64] 2 2 0
31 [1064, 1247, 158, 64] 2 2 0
32 [1073, 1248, 158, 64] 2 2 1
33 [1083, 1248, 158, 64] 2 2 1
34 [1099, 1247, 158, 64] 2 2 2
35 [1111, 1247, 158, 64] 2 2 2
36 [1121, 1247, 158, 64] 2 2 1
37 [1132, 1247, 158, 64] 2 2 1
38 [1142, 1247, 158, 64] 2 2 1
39 [1149, 1247, 158, 64] 2 2 1
40 [1171, 1248, 158, 64] 2 2 1
41 [1194, 1249, 158, 64] 2 2 0
42 [1217, 1251, 158, 64] 2 2 0
43 [1237, 1252, 158, 64] 2 2 0
44 [1253, 1253, 158, 64] 2 2 0
45 [1260, 1253, 158, 64] 2 2 0
46 [1278, 1252, 158, 64] 2 2 0
47 [1292, 1252, 158, 64] 2 2 0
48 [1305, 1252, 158, 64] 2 2 0
49 [1316, 1252, 158, 64] 2 2 0
50 [1327, 1251, 158, 64] 2 2 0
51 [1337, 1252, 158, 64] 2 2 0
52 [1351, 1252, 158, 64] 2 2 0
53 [1367, 1251, 158, 64] 2 2 0
0 [3464, 903, 156, 57] 2 3 -30
1 [3465, 903, 156, 57] 2 3 -39
2 [3465, 903, 156, 57] 2 3 -54
3 [3465, 903, 156, 57] 2 3 -68
4 [3466, 903, 156, 57] 2 3 -77
5 [3466, 903, 156, 57] 2 3 -79
6 [3467, 902, 156, 57] 2 3 -96
7 [3467, 901, 156, 57] 2 3 -127
8 [3468, 901, 156, 57] 2 3 -172
9 [3468, 901, 156, 57] 2 3 -176
10 [3467, 901, 156, 57] 2 3 175
11 [3467, 901, 156, 57] 2 3 154
12 [3467, 900, 156, 57] 2 3 164
13 [3466, 900, 156, 57] 2 3 -139
14 [3466, 900, 156, 57] 2 3 -112
15 [3467, 900, 156, 57] 2 3 -103
16 [3466, 900, 156, 57] 2 3 -102
17 [3466, 900, 156, 57] 2 3 -111
18 [3466, 901, 156, 57] 2 3 -105
19 [3466, 901, 156, 57] 2 3 -96
20 [3465, 901, 156, 57] 2 3 -81
21 [3466, 902, 156, 57] 2 3 -74
22 [3465, 901, 156, 57] 2 3 -69
23 [3465, 899, 156, 57] 2 3 -68
24 [3465, 897, 156, 57] 2 3 -63
25 [3466, 896, 156, 57] 2 3 -59
26 [3465, 895, 156, 57] 2 3 -42
27 [3464, 895, 156, 57] 2 3 -40
28 [3464, 895, 156, 57] 2 3 -29
29 [3465, 894, 156, 57] 2 3 -31
30 [3467, 893, 156, 57] 2 3 -23
31 [3468, 892, 156, 57] 2 3 121
32 [3469, 891, 156, 57] 2 3 118
33 [3469, 891, 156, 57] 2 3 98
