0 [2635, 732, 99, 73] 2 0 -161
1 [2634, 732, 99, 73] 2 0 -159
2 [2632, 732, 99, 73] 2 0 -155
3 [2630, 732, 99, 73] 2 0 -153
4 [2628, 731, 99, 73] 2 0 -152
5 [2626, 730, 99, 73] 2 0 -151
6 [2623, 728, 99, 73] 2 0 -149
7 [2622, 727, 99, 73] 2 0 -148
8 [2620, 727, 99, 73] 2 0 -145
9 [2619, 727, 99, 73] 2 0 -141
10 [2618, 726, 99, 73] 2 0 -138
11 [2616, 725, 99, 73] 2 0 -130
12 [2614, 724, 99, 73] 2 0 -121
13 [2613, 723, 99, 73] 2 0 -113
14 [2613, 723, 99, 73] 2 0 -107
15 [2613, 723, 99, 73] 2 0 -108
16 [2613, 722, 99, 73] 2 0 -109
17 [2612, 722, 99, 73] 2 0 -108
18 [2611, 721, 99, 73] 2 0 -112
19 [2611, 720, 99, 73] 2 0 -116
20 [2610, 719, 99, 73] 2 0 -119
21 [2611, 719, 99, 73] 2 0 -124
22 [2610, 717, 99, 73] 2 0 -140
23 [2610, 716, 99, 73] 2 0 -165
24 [2610, 715, 99, 73] 2 0 175
25 [2610, 714, 99, 73] 2 0 173
26 [2610, 714, 99, 73] 2 0 -178
27 [2609, 714, 99, 73] 2 0 -155
28 [2609, 714, 99, 73] 2 0 -141
29 [2608, 714, 99, 73] 2 0 -178
30 [2607, 714, 99, 73] 2 0 137
31 [2607, 714, 99, 73] 2 0 152
32 [2607, 714, 99, 73] 2 0 133
33 [2606, 715, 99, 73] 2 0 -154
34 [2606, 715, 99, 73] 2 0 -158
35 [2606, 714, 99, 73] 2 0 165
36 [2607, 714, 99, 73] 2 0 139
37 [2607, 713, 99, 73] 2 0 117
38 [2607, 713, 99, 73] 2 0 88
39 [2607, 714, 99, 73] 2 0 64
40 [2606, 714, 99, 73] 2 0 53
41 [2606, 715, 99, 73] 2 0 59
42 [2606, 715, 99, 73] 2 0 61
43 [2606, 715, 99, 73] 2 0 60
44 [2605, 715, 99, 73] 2 0 53
45 [2604, 715, 99, 73] 2 0 38
46 [2604, 716, 99, 73] 2 0 26
47 [2605, 716, 99, 73] 2 0 36
48 [2607, 717, 99, 73] 2 0 -163
49 [2609, 718, 99, 73] 2 0 -136
50 [2609, 718, 99, 73] 2 0 -132
51 [2609, 719, 99, 73] 2 0 -126
52 [2608, 719, 99, 73] 2 0 -130
53 [2608, 719, 99, 73] 2 0 -136
54 [2608, 719, 99, 73] 2 0 -145
55 [2608, 718, 99, 73] 2 0 -152
56 [2608, 718, 99, 73] 2 0 -159
57 [2608, 718, 99, 73] 2 0 -161
58 [2607, 717, 99, 73] 2 0 -166
59 [2606, 715, 99, 73] 2 0 -166
60 [2605, 714, 99, 73] 2 0 -171
61 [2603, 712, 99, 73] 2 0 -176
62 [2602, 712, 99, 73] 2 0 179
63 [2600, 712, 99, 73] 2 0 176
64 [2598, 711, 99, 73] 2 0 173
65 [2596, 712, 99, 73] 2 0 175
66 [2594, 712, 99, 73] 2 0 175
67 [2592, 713, 99, 73] 2 0 175
68 [2590, 713, 99, 73] 2 0 175
69 [2589, 711, 99, 73] 2 0 175
70 [2586, 711, 99, 73] 2 0 175
