0 [2092, 476, 62, 46] 1 0 69
1 [2094, 475, 62, 46] 1 0 88
2 [2094, 479, 62, 46] 1 0 101
3 [2094, 484, 62, 46] 1 0 110
4 [2095, 487, 62, 46] 1 0 119
5 [2097, 487, 62, 46] 1 0 114
6 [2100, 487, 62, 46] 1 0 122
7 [2102, 486, 62, 46] 1 0 130
8 [2103, 487, 62, 46] 1 0 136
9 [2103, 491, 62, 46] 1 0 140
10 [2100, 495, 62, 46] 1 0 142
11 [2095, 499, 62, 46] 1 0 139
12 [2089, 503, 62, 46] 1 0 135
13 [2085, 506, 62, 46] 1 0 131
14 [2083, 508, 62, 46] 1 0 129
15 [2087, 510, 62, 46] 1 0 130
16 [2082, 515, 62, 46] 1 0 129
17 [2073, 521, 62, 46] 1 0 124
18 [2062, 526, 62, 46] 1 0 116
19 [2054, 531, 62, 46] 1 0 108
20 [2049, 535, 62, 46] 1 0 103
21 [2051, 536, 62, 46] 1 0 103
22 [2049, 542, 62, 46] 1 0 103
23 [2047, 549, 62, 46] 1 0 103
24 [2044, 555, 62, 46] 1 0 103
25 [2042, 562, 62, 46] 1 0 103
26 [2040, 567, 62, 46] 1 0 103
27 [2039, 570, 62, 46] 1 0 103
28 [2038, 575, 62, 46] 1 0 103
29 [2037, 579, 62, 46] 1 0 103
30 [2038, 580, 62, 46] 1 0 103
0 [2310, 515, 85, 112] 1 1 134
1 [2309, 514, 85, 112] 1 1 126
2 [2309, 516, 85, 112] 1 1 122
3 [2309, 519, 85, 112] 1 1 121
4 [2307, 522, 85, 112] 1 1 118
5 [2304, 523, 85, 112] 1 1 114
6 [2301, 523, 85, 112] 1 1 108
7 [2299, 523, 85, 112] 1 1 106
8 [2296, 524, 85, 112] 1 1 105
9 [2296, 527, 85, 112] 1 1 105
10 [2295, 530, 85, 112] 1 1 107
11 [2296, 533, 85, 112] 1 1 109
12 [2297, 535, 85, 112] 1 1 112
13 [2298, 537, 85, 112] 1 1 115
14 [2297, 540, 85, 112] 1 1 116
15 [2296, 541, 85, 112] 1 1 115
16 [2293, 547, 85, 112] 1 1 116
17 [2290, 554, 85, 112] 1 1 114
18 [2286, 562, 85, 112] 1 1 114
19 [2284, 569, 85, 112] 1 1 118
20 [2282, 573, 85, 112] 1 1 128
21 [2281, 575, 85, 112] 1 1 128
22 [2279, 578, 85, 112] 1 1 128
23 [2278, 579, 85, 112] 1 1 128
24 [2277, 581, 85, 112] 1 1 128
25 [2276, 582, 85, 112] 1 1 128
26 [2275, 582, 85, 112] 1 1 128
27 [2275, 586, 85, 112] 1 1 128
28 [2274, 590, 85, 112] 1 1 128
29 [2270, 593, 85, 112] 1 1 128
30 [2263, 597, 85, 112] 1 1 128
0 [2304, 373, 66, 65] 1 2 -36
1 [2304, 373, 66, 65] 1 2 -27
2 [2304, 374, 66, 65] 1 2 -33
3 [2305, 375, 66, 65] 1 2 -40
4 [2305, 374, 66, 65] 1 2 -35
5 [2306, 373, 66, 65] 1 2 -18
6 [2306, 371, 66, 65] 1 2 8
7 [2306, 370, 66, 65] 1 2 34
8 [2307, 369, 66, 65] 1 2 48
